Año:,Clase de accidente:,Tipo de accidente:,Provincia:,Cantón:,Distrito:,Ruta:,X_WGS84,Y_WGS84
2014,Solo heridos leves,Vuelco,Alajuela,Orotina,Orotina,Cantonal,-84.52166,9.91129
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Aguas Zarcas,250,-84.33226,10.41090
2014,Solo heridos leves,Atropello a persona,Alajuela,San Carlos,Quesada,141,-84.44127,10.36121
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,San Carlos,Venecia,140,-84.27042,10.35249
2014,Solo heridos leves,Atropello a persona,Alajuela,San Carlos,Florencia,35,-84.47008,10.41784
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Quesada,Cantonal,-84.43272,10.33531
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Quesada,140,-84.42238,10.32611
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Florencia,141,-84.46055,10.35616
2014,Solo heridos leves,Atropello a persona,Heredia,Heredia,Ulloa,106,-84.12346,9.96809
2014,Solo heridos leves,Atropello a persona,Heredia,San Rafael,San Josecito,Cantonal,-84.11196,10.01057
2014,Solo heridos leves,Colisión con bicicleta,Heredia,Belén,La Ribera,129,-84.18010,9.99240
2014,Solo heridos leves,Colisión entre vehículos,Heredia,Heredia,Heredia,Cantonal,-84.11929,9.99810
2014,Con muertos o graves,Colisión con motocicleta,Heredia,Belén,San Antonio,122,-84.19021,9.97836
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,111,-84.12828,9.99558
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Heredia,San Francisco,Cantonal,-84.15183,9.99023
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Belén,San Antonio,122,-84.18791,9.97828
2014,Solo heridos leves,Colisión con bicicleta,Heredia,Heredia,Ulloa,Cantonal,-84.13963,9.98793
2014,Solo heridos leves,Colisión con motocicleta,Heredia,Belén,La Ribera,Cantonal,-84.16781,9.99699
2014,Solo heridos leves,Atropello a persona,Heredia,Belén,La Ribera,129,-84.17985,9.99288
2014,Solo heridos leves,Colisión con bicicleta,Limón,Guácimo,Pocora,32,-83.60669,10.16911
2014,Solo heridos leves,Salió de la vía,Limón,Guácimo,Mercedes,32,-83.62273,10.18026
2014,Solo heridos leves,Colisión con motocicleta,Limón,Guácimo,Guácimo,32,-83.69042,10.20831
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Guápiles,32,-83.78636,10.20256
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,El Cairo,32,-83.54198,10.11487
2014,Solo heridos leves,Colisión entre vehículos,Limón,Siquirres,Siquirres,32,-83.52612,10.10261
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,32,-83.79679,10.20215
2014,Solo heridos leves,Salió de la vía,Limón,Siquirres,Siquirres,Cantonal,-83.55480,10.02982
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,32,-83.88532,10.21190
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,32,-83.78194,10.20277
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Jiménez,32,-83.74274,10.20528
2014,Solo heridos leves,Salió de la vía,Limón,Limón,Río Blanco,32,-83.18872,10.00606
2014,Solo heridos leves,Colisión entre vehículos,Limón,Siquirres,Pacuarito,32,-83.43176,10.09865
2014,Solo heridos leves,Colisión con motocicleta,Limón,Siquirres,Siquirres,32,-83.51702,10.09966
2014,Solo heridos leves,Colisión con motocicleta,Limón,Guácimo,Guácimo,32,-83.68202,10.20469
2014,Con muertos o graves,Colisión entre vehículos,Limón,Siquirres,Pacuarito,32,-83.47685,10.09949
2014,Con muertos o graves,Atropello a persona,Limón,Matina,Carrandi,32,-83.28604,10.04506
2014,Solo heridos leves,Colisión entre vehículos,Limón,Siquirres,Pacuarito,32,-83.43829,10.09955
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,32,-83.87108,10.21593
2014,Con muertos o graves,Atropello a persona,Limón,Siquirres,Pacuarito,32,-83.43087,10.09859
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,Atenas,Concepción,27,-84.39137,9.94148
2014,Solo heridos leves,Salió de la vía,Alajuela,Alajuela,Guácima,27,-84.24994,9.96175
2014,Con muertos o graves,Colisión con objeto fijo,Alajuela,Alajuela,San Rafael,27,-84.23862,9.95128
2014,Solo heridos leves,Colisión con bicicleta,Heredia,Heredia,Ulloa,111,-84.15170,9.98790
2014,Con muertos o graves,Colisión con objeto fijo,Alajuela,Alajuela,Turrúcares,27,-84.31093,9.96567
2014,Con muertos o graves,Colisión con objeto fijo,Alajuela,Orotina,Hacienda Vieja,27,-84.49201,9.91804
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,Atenas,Escobal,Cantonal,-84.40499,9.93576
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,Atenas,Concepción,27,-84.35731,9.96272
2014,Con muertos o graves,Colisión entre vehículos,Alajuela,Alajuela,Turrúcares,27,-84.34099,9.96508
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Rita,247,-83.70553,10.45268
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,814,-83.69375,10.40187
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Rita,249,-83.85263,10.39181
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,Cantonal,-83.77775,10.21173
2014,Solo heridos leves,Atropello animal,Limón,Pococí,Cariari,247,-83.75469,10.32918
2014,Solo heridos leves,Colisión con bicicleta,Limón,Limón,Limón,Cantonal,-83.02853,9.99415
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Cariari,247,-83.73471,10.35895
2014,Solo heridos leves,Atropello a persona,Limón,Pococí,Cariari,249,-83.72447,10.39034
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Cariari,814,-83.67244,10.45274
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,La Colonia,247,-83.78017,10.24642
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,La Colonia,247,-83.78012,10.24806
2014,Solo heridos leves,Atropello a persona,Limón,Pococí,Guápiles,Cantonal,-83.78467,10.21293
2014,Solo heridos leves,Colisión con objeto fijo,Limón,Pococí,Guápiles,149,-83.78870,10.21617
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Cariari,247,-83.73440,10.35975
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Rita,Cantonal,-83.78540,10.27872
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.73201,10.36560
2014,Con muertos o graves,Atropello a persona,Limón,Pococí,Guápiles,32,-83.90027,10.20920
2014,Solo heridos leves,Colisión con objeto fijo,Limón,Pococí,Jiménez,32,-83.74212,10.20516
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,La Colonia,249,-83.79489,10.23761
2014,Solo heridos leves,Salió de la vía,Limón,Pococí,Guápiles,32,-83.81063,10.20298
2014,Con muertos o graves,Colisión con bicicleta,Limón,Guácimo,Guácimo,32,-83.65245,10.19681
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Jiménez,Cantonal,-83.74251,10.20825
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,Cantonal,-83.79182,10.21385
2014,Con muertos o graves,Colisión con bicicleta,Limón,Pococí,Cariari,247,-83.72857,10.37386
2014,Con muertos o graves,Colisión con objeto fijo,Limón,Pococí,Rita,249,-83.83443,10.34654
2014,Con muertos o graves,Salió de la vía,Limón,Pococí,La Colonia,249,-83.80377,10.25998
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,La Colonia,249,-83.79570,10.24564
2014,Con muertos o graves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.73178,10.36614
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,247,-83.73073,10.36877
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Cariari,Cantonal,-83.73671,10.36122
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Guápiles,Cantonal,-83.78998,10.21350
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Roxana,248,-83.72082,10.28486
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,Cantonal,-83.79347,10.21668
2014,Solo heridos leves,Colisión con bicicleta,Limón,Pococí,Roxana,248,-83.76751,10.27690
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Jiménez,32,-83.77320,10.20339
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,Cantonal,-83.79347,10.21668
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Jiménez,32,-83.75785,10.20425
2014,Con muertos o graves,Colisión entre vehículos,Limón,Pococí,Guápiles,32,-83.81063,10.20298
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Cariari,247,-83.72736,10.37672
2014,Con muertos o graves,Colisión entre vehículos,Limón,Pococí,Rita,Cantonal,-83.79513,10.27588
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,149,-83.78886,10.21406
2014,Solo heridos leves,Colisión entre vehículos,Limón,Pococí,Guápiles,32,-83.79595,10.20224
2014,Solo heridos leves,Colisión con motocicleta,Limón,Pococí,Guápiles,149,-83.78977,10.21545
2014,Solo heridos leves,Colisión con bicicleta,Limón,Guácimo,Guácimo,Cantonal,-83.68106,10.20848
2014,Solo heridos leves,Colisión entre vehículos,Limón,Matina,Matina,32,-83.33020,10.04686
2014,Solo heridos leves,Vuelco,Limón,Limón,Río Blanco,32,-83.14020,9.99042
2014,Solo heridos leves,Colisión con motocicleta,Limón,Limón,Río Blanco,32,-83.09429,9.98670
2014,Con muertos o graves,Colisión entre vehículos,Limón,Limón,Limón,32,-83.08355,9.98512
2014,Solo heridos leves,Vuelco,Limón,Limón,Valle la Estrella,Cantonal,-82.96574,9.71978
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Juan,703,-84.46864,10.09608
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,Piedades Norte,Cantonal,-84.47576,10.10070
2014,Solo heridos leves,Atropello animal,Alajuela,Palmares,Candelaria,Cantonal,-84.41410,10.03032
2014,Solo heridos leves,Atropello a persona,Alajuela,San Ramón,San Juan,Cantonal,-84.45959,10.09663
2014,Solo heridos leves,Vuelco,Alajuela,San Ramón,Peñas Blancas,702,-84.59503,10.36642
2014,Solo heridos leves,Atropello a persona,Alajuela,San Ramón,Ángeles,702,-84.48754,10.14452
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,San Juan,702,-84.47122,10.10025
2014,Solo heridos leves,Atropello a persona,Alajuela,San Ramón,San Ramón,Cantonal,-84.47404,10.08814
2014,Solo heridos leves,Atropello a persona,Alajuela,San Ramón,San Ramón,703,-84.46849,10.08840
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Ramón,Ángeles,702,-84.52319,10.24805
2014,Solo heridos leves,Vuelco,Alajuela,Palmares,Buenos Aires,148,-84.43366,10.07036
2014,Solo heridos leves,Atropello a persona,Alajuela,Palmares,Buenos Aires,169,-84.44342,10.06576
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,Grecia,Grecia,Cantonal,-84.31573,10.07225
2014,Solo heridos leves,Atropello a persona,Alajuela,Grecia,Bolívar,118,-84.32897,10.08199
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Puntarenas,Barranca,1,-84.72272,10.00670
2014,Solo heridos leves,Salió de la vía,Puntarenas,Esparza,Espíritu Santo,Cantonal,-84.66020,9.99962
2014,Solo heridos leves,Atropello a persona,Puntarenas,Puntarenas,Acapulco,1,-84.82156,10.09377
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Puntarenas,Chomes,1,-84.89740,10.11905
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Ramón,Santiago,1,-84.55148,10.03577
2014,Solo heridos leves,Atropello a persona,Puntarenas,Esparza,San Juan Grande,Cantonal,-84.64741,9.98700
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Esparza,Macacona,1,-84.64810,9.99993
2014,Solo heridos leves,Vuelco,Puntarenas,Esparza,Espíritu Santo,1,-84.66334,9.99549
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Ramón,Santiago,1,-84.54368,10.03688
2014,Solo heridos leves,Atropello a persona,Puntarenas,Montes de Oro,San Isidro,1,-84.75902,10.06143
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Esparza,Espíritu Santo,Cantonal,-84.66616,9.99024
2014,Solo heridos leves,Vuelco,Puntarenas,Esparza,Espíritu Santo,1,-84.65631,9.99744
2014,Solo heridos leves,Atropello a persona,Puntarenas,Esparza,Espíritu Santo,622,-84.66524,9.99019
2014,Solo heridos leves,Vuelco,Puntarenas,Esparza,San Rafael,Cantonal,-84.62395,9.96716
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Esparza,Espíritu Santo,Cantonal,-84.66648,9.99379
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Puntarenas,Barranca,1,-84.71952,9.99853
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Esparza,Espíritu Santo,1,-84.66279,9.99583
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Esparza,Espíritu Santo,1,-84.66248,9.99562
2014,Solo heridos leves,Colisión con motocicleta,San José,Moravia,La Trinidad,220,-84.02976,9.98274
2014,Solo heridos leves,Colisión entre vehículos,San José,Puriscal,Santiago,239,-84.30311,9.85014
2014,Solo heridos leves,Vuelco,San José,Puriscal,Santiago,239,-84.30314,9.85013
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Colón,239,-84.22424,9.88387
2014,Solo heridos leves,Vuelco,San José,Puriscal,Mercedes Sur,239,-84.39959,9.76192
2014,Solo heridos leves,Colisión entre vehículos,San José,Puriscal,Santiago,239,-84.30522,9.84959
2014,Solo heridos leves,Vuelco,San José,Puriscal,Santiago,317,-84.31838,9.83464
2014,Solo heridos leves,Colisión con motocicleta,San José,Santa Ana,Brasil,22,-84.23032,9.93411
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Santiago,Cantonal,-84.32203,9.83422
2014,Solo heridos leves,Vuelco,San José,Puriscal,Barbacoas,137,-84.34953,9.85768
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Guayabo,239,-84.26151,9.86178
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Santiago,317,-84.31724,9.83081
2014,Solo heridos leves,Colisión entre vehículos,San José,Mora,Colón,239,-84.23505,9.89526
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Santiago,137,-84.31509,9.84439
2014,Solo heridos leves,Colisión con bicicleta,San José,Mora,Colón,Cantonal,-84.24013,9.91666
2014,Solo heridos leves,Salió de la vía,San José,Escazú,San Rafael,Cantonal,-84.13111,9.92870
2014,Con muertos o graves,Colisión con motocicleta,San José,Puriscal,San Antonio,239,-84.29892,9.85402
2014,Solo heridos leves,Colisión con bicicleta,San José,Puriscal,Barbacoas,Cantonal,-84.34937,9.85636
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Santiago,239,-84.31431,9.84349
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Colón,239,-84.23523,9.89858
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Tabarcia,239,-84.24025,9.86799
2014,Solo heridos leves,Colisión con bicicleta,San José,Puriscal,Mercedes Sur,317,-84.31804,9.82348
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Colón,239,-84.23409,9.89639
2014,Solo heridos leves,Atropello a persona,San José,Puriscal,San Antonio,239,-84.29886,9.85697
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Santiago,Cantonal,-84.31692,9.84547
2014,Solo heridos leves,Vuelco,San José,Mora,Colón,239,-84.22610,9.87900
2014,Solo heridos leves,Colisión entre vehículos,San José,Santa Ana,Uruca,27,-84.20485,9.93892
2014,Solo heridos leves,Colisión entre vehículos,San José,Puriscal,Santiago,239,-84.31357,9.84163
2014,Solo heridos leves,Colisión con motocicleta,San José,Mora,Guayabo,239,-84.27524,9.86300
2014,Solo heridos leves,Colisión entre vehículos,San José,Mora,Colón,239,-84.22745,9.88893
2014,Solo heridos leves,Atropello a persona,San José,Escazú,San Rafael,310,-84.16419,9.95104
2014,Con muertos o graves,Colisión con motocicleta,San José,Escazú,Escazú,Cantonal,-84.13410,9.91651
2014,Solo heridos leves,Salió de la vía,San José,Mora,Guayabo,239,-84.26169,9.86196
2014,Solo heridos leves,Colisión entre vehículos,San José,Mora,Colón,22,-84.24046,9.93051
2014,Solo heridos leves,Colisión con motocicleta,San José,Santa Ana,Santa Ana,121,-84.18871,9.93365
2014,Con muertos o graves,Colisión entre vehículos,San José,Puriscal,Santiago,239,-84.31437,9.84698
2014,Solo heridos leves,Colisión con motocicleta,San José,Puriscal,Mercedes Sur,239,-84.33737,9.82414
2014,Solo heridos leves,Colisión con objeto fijo,San José,Escazú,San Rafael,Cantonal,-84.13571,9.93809
2014,Con muertos o graves,Salió de la vía,San José,Mora,Picagres,136,-84.34525,9.90483
2014,Solo heridos leves,Atropello a persona,San José,Puriscal,Santiago,239,-84.31481,9.84703
2014,Solo heridos leves,Colisión con objeto fijo,Alajuela,San Carlos,Quesada,Cantonal,-84.43036,10.33909
2014,Con muertos o graves,Colisión con motocicleta,Alajuela,San Carlos,Aguas Zarcas,250,-84.33157,10.41172
2014,Solo heridos leves,Atropello a persona,Alajuela,San Carlos,Florencia,Cantonal,-84.47187,10.37534
2014,Con muertos o graves,Vuelco,Alajuela,San Carlos,Florencia,35,-84.47566,10.39446
2014,Solo heridos leves,Colisión con bicicleta,Alajuela,San Carlos,Pital,745,-84.24312,10.52151
2014,Solo heridos leves,Colisión entre vehículos,Alajuela,San Carlos,La Palmera,140,-84.37544,10.37697
2014,Con muertos o graves,Atropello a persona,Alajuela,San Carlos,Florencia,Cantonal,-84.47462,10.36141
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Venecia,140,-84.26490,10.34896
2014,Con muertos o graves,Atropello a persona,Alajuela,San Carlos,Florencia,Cantonal,-84.47352,10.37407
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Florencia,141,-84.53295,10.37712
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Aguas Zarcas,140,-84.33582,10.37419
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Pital,Cantonal,-84.27235,10.45231
2014,Solo heridos leves,Colisión con motocicleta,Alajuela,San Carlos,Quesada,Cantonal,-84.42994,10.32601
2014,Solo heridos leves,Atropello a persona,Alajuela,San Carlos,Quesada,141,-84.43035,10.32713
2014,Con muertos o graves,Colisión entre vehículos,San José,Vázquez de Coronado,Dulce Nombre de Jesús,32,-83.95196,10.14684
2014,Solo heridos leves,Colisión entre vehículos,San José,Vázquez de Coronado,Dulce Nombre de Jesús,32,-83.97734,10.10000
2014,Solo heridos leves,Colisión entre vehículos,San José,Vázquez de Coronado,Dulce Nombre de Jesús,32,-83.95370,10.15316
2014,Con muertos o graves,Colisión entre vehículos,San José,Aserrí,San Gabriel,222,-84.09898,9.80043
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,Gravilias,Cantonal,-84.05792,9.89573
